user_id,is_gone
599,0.1081124632237742
601,0.6420838926074862
602,0.10571558558545704
611,0.0
613,0.08719917396509926
615,0.0
628,0.0
642,0.0
650,0.0
659,0.14227693310961292
664,0.49946884888752274
672,0.13868955007210182
680,0.0
683,0.05876160308971307
693,0.1227941508034879
696,0.0
700,0.0
704,0.0733115680488198
723,0.07072714271997077
725,0.0288006303674748
726,0.0
731,0.0
733,0.0
736,0.0
739,0.08765488903155907
741,0.0
744,0.11155044330769241
745,0.0
747,0.1547187434471603
754,0.3401244105445036
757,0.0
760,0.0
765,0.6089164130939795
770,0.26347216510098587
779,0.0
800,0.0
801,0.0
804,0.10831163119881479
805,0.0
810,0.0
820,0.0
829,0.0
832,0.0
837,0.0726976253368553
845,0.0
848,0.0
850,0.0
864,0.0
874,0.0
880,0.06830933391500357
886,0.3864463780912889
897,0.0
898,0.06582410639844136
901,0.39019752628390536
904,0.46767139800856933
907,0.0
918,0.0
920,0.19663057764715616
926,0.0
933,0.0
936,0.0
937,0.0
952,0.0
953,0.13180226152297056
960,0.2825248071456789
970,0.26723934416643114
971,0.0
972,0.1903746708978722
973,0.0
980,0.35290731258214025
988,0.08629343944520015
999,0.0
1003,0.07975057062236177
1010,0.0
1023,0.0
1041,0.07991807279619763
1044,0.13143725986128174
1049,0.402729851590626
1054,0.1368488092152398
1055,0.0
1059,0.0
1061,0.3391155843637953
1068,0.0
1071,0.0
1083,0.0
1087,0.1439691105089535
1092,0.11551397063415188
1099,0.0
1100,0.13804559389432444
1102,0.0
1115,0.0
1131,0.0
1132,0.0
1134,0.11329706062256474
1135,0.0
1137,0.08547235680528072
1138,0.0
1145,0.022851647158385474
1149,0.2532432042821107
1152,0.0
1153,0.38618023962559284
1154,0.07034501062760688
1156,0.23945038592518864
1157,0.0
1164,0.46898204784007136
1171,0.2716474074091107
1175,0.0
1182,0.0
1187,0.5838620496219815
1192,0.0
1195,0.0
1197,0.0
1202,0.0
1211,0.1135962325124454
1212,0.0
1214,0.0
1219,0.0
1232,0.0
1238,0.0
1242,0.0
1245,0.06925092161839327
1246,0.39189065336022894
1253,0.0
1263,0.0
1269,0.0
1273,0.0
1274,0.0995275456251442
1275,0.0
1276,0.0
1279,0.0
1280,0.0
1285,0.0
1288,0.0
1302,0.11639018714859223
1307,0.0
1308,0.0
1309,0.0
1313,0.1129311187082751
1314,0.033756601733700126
1322,0.0
1325,0.0
1332,0.0
1334,0.0
1339,0.0
1340,0.0
1341,0.049727145814391895
1347,0.09550857138004061
1349,0.0
1354,0.1347929490629869
1356,0.17800521400890382
1357,0.0
1358,0.14146749873037046
1359,0.7937880968342779
1365,0.14759968165616547
1367,0.0417404285663965
1369,0.0
1374,0.0
1375,0.060857871197442334
1379,0.0
1384,0.002384957727980098
1385,0.0
1387,0.0
1392,0.11473058085872187
1399,0.0
1403,0.0
1407,0.0
1412,0.05372366873428963
1413,0.04331664682961
1414,0.0
1420,0.1230183437028385
1426,0.6748961393769345
1432,0.0
1436,0.0
1437,0.0
1438,0.3857295737244712
1441,0.7515526717725287
1442,0.07885815372578736
1452,0.0
1455,0.0
1457,0.18556465382048545
1458,0.12331621647165929
1459,0.5599903764978218
1460,0.028013494945057213
1464,0.1350310063253291
1465,0.0
1469,0.0
1472,0.14864267601694586
1485,0.0
1488,0.3223204409416532
1489,0.0
1494,0.0
1501,0.0
1506,0.0
1510,0.12651089999525397
1520,0.2981082625938967
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1540,0.0
1541,0.053303662092160774
1543,0.08403276724856303
1550,0.1352173019202858
1551,0.07153286839071299
1554,0.110253796988849
1556,0.11939311839302673
1563,0.11378628798455034
1564,0.0
1566,0.0
1571,0.16065502338699883
1580,0.16698178721261903
1584,0.16780765849996326
1587,0.0
1592,0.0
1597,0.021116287910255167
1608,0.0
1610,0.0
1611,0.34994935395314336
1619,0.08174121011394096
1620,0.1409033026512528
1623,0.09058129654706618
1630,0.11897716246125886
1636,0.001413507268137628
1640,0.12093184985657604
1641,0.0
1646,0.0
1650,0.0
1658,0.0
1667,0.0
1674,0.07154556353155456
1689,0.0
1690,0.06385776198204277
1693,0.6190418266618742
1704,0.06776662897199882
1706,0.0
1713,0.0
1716,0.0
1717,0.0
1719,0.04292350340650534
1720,0.08211915818152696
1725,0.07947292062258972
1728,0.0
1731,0.10004990945196883
1739,0.0
1745,0.0
1747,0.05876195616960901
1748,0.4251667239747108
1751,0.15665701377935184
1754,0.0
1763,0.0
1764,0.0
1767,0.45748255058955395
1771,0.0
1775,0.0
1777,0.0
1779,0.0
1782,0.6410204420172786
1783,0.0
1785,0.09433768830540082
1786,0.025727147690924553
1797,0.05730746838297116
1800,0.09091885154884709
1803,0.08536408899358613
1821,0.1473821815346055
1822,0.1411565246383405
1830,0.0
1831,0.0
1832,0.08117503866155118
1835,0.21760987702500204
1837,0.0
1840,0.7078284780154098
1849,0.08801345633912383
1855,0.0
1858,0.0
1872,0.0
1873,0.19561460968881336
1882,0.5155633135245248
1883,0.0
1887,0.2835027465398366
1891,0.0
1893,0.23428862465006595
1918,0.12911118057239201
1923,0.0
1939,0.0
1947,0.0
1953,0.3436798557149883
1954,0.0
1956,0.35184859528076956
1958,0.0
1960,0.18768535543659737
1961,0.11766557842258474
1962,0.45871711448349345
1967,0.10499532372495506
1968,0.0
1974,0.0
1981,0.0
1985,0.0
1988,0.09669426170044669
1993,0.0
1998,0.0
2000,0.0
2012,0.0
2016,0.1438757742236556
2018,0.16046510356154367
2019,0.060163140459216884
2026,0.10914908421140275
2033,0.0
2034,0.1263699382223159
2036,0.0
2041,0.0
2042,0.0627942038269579
2044,0.11701783557158695
2052,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2066,0.0
2068,0.0
2069,0.14738295311083377
2070,0.0
2073,0.0
2077,0.0
2079,0.09106772461405584
2089,0.0
2091,0.0
2095,0.0
2097,0.0
2100,0.0
2101,0.053251294578928375
2107,0.14742604122721867
2109,0.03212129190502947
2111,0.12015834800689151
2114,0.0
2117,0.1651291571622143
2120,0.05089714410996274
2126,0.0
2128,0.0
2146,0.0
2149,0.32446558947655674
2158,0.0
2160,0.0
2172,0.10318126902724634
2174,0.037848048396483716
2180,0.5601463952602058
2187,0.0
2196,0.0
2199,0.0
2201,0.12074891919957083
2202,0.0
2203,0.06495857959738163
2208,0.0
2220,0.4181099210173185
2224,0.0
2231,0.03664013069827844
2235,0.0
2244,0.0
2256,0.0
2270,0.22195897322001445
2275,0.0
2288,0.0
2299,0.08012764017754412
2305,0.6888958511479647
2306,0.3620315667527457
2309,0.0
2313,0.0
2316,0.07665875546603015
2317,0.06437328673205236
2326,0.02173930821747204
2338,0.0
2343,0.11715894555364953
2346,0.0
2347,0.0627942038269579
2362,0.0
2364,0.0
2365,0.1170602411973927
2372,0.0
2376,0.06445511006251159
2379,0.0
2380,0.17450849212927871
2382,0.03373209229926786
2384,0.9394489734109887
2389,0.0
2397,0.0
2398,0.12058740926961971
2401,0.0
2411,0.0
2423,0.13022897385363344
2426,0.6059727800334211
2430,0.10309742228899793
2434,0.41652032422265284
2435,0.15581671874431002
2439,0.05107275763469868
2441,0.0
2448,0.0
2454,0.0
2465,0.13000951071203531
2466,0.0
2483,0.0
2492,0.0
2493,0.0
2494,0.09126805215924061
2501,0.10420551406393375
2504,0.05848274497890612
2506,0.0
2517,0.14142165215717495
2518,0.0
2521,0.0
2524,0.07287872700753974
2527,0.0
2531,0.04537747641296916
2535,0.1539615721984063
2540,0.4463997652335898
2544,0.45816606857276854
2545,0.12516420947107923
2551,0.0
2552,0.0
2558,0.1332498237270122
2562,0.0
2563,0.12301287103459821
2568,0.0
2572,0.0
2584,0.0
2585,0.0
2590,0.0
2593,0.0
2596,0.0
2603,0.1124003600443376
2607,0.2994803411445879
2610,0.3620009072733359
2623,0.0
2628,0.019726963768207317
2629,0.0
2633,0.0
2645,0.11429724984338692
2646,0.0
2653,0.0
2667,0.0
2668,0.0
2669,0.35716314361701235
2671,0.0
2676,0.12800963107629473
2688,0.02730110936410496
2699,0.0
2714,0.0
2715,0.0
2720,0.2714343484354956
2722,0.0
2723,0.0
2728,0.0
2738,0.21675629471125388
2747,0.0
2757,0.0
2760,0.07092244973984856
2763,0.0
2769,0.17014084588834302
2771,0.38060622823835333
2772,0.3889481738711922
2777,0.0
2779,0.0
2782,0.08495873585576542
2790,0.0
2808,0.3204580151848831
2809,0.0
2810,0.0
2814,0.0
2815,0.10103355228703977
2819,0.08116198145103795
2821,0.0
2823,0.04372191576052744
2827,0.18026287445534245
2834,0.0728037366661988
2835,0.0
2846,0.0
2852,0.0
2860,0.4173513364056001
2862,0.46726399362517074
2863,0.7093940981318875
2864,0.05929495592275722
2866,0.4341929237754132
2868,0.0
2869,0.03747916611379682
2871,0.1273660948983196
2880,0.13812209128270234
2884,0.0
2889,0.0
2893,0.10069407525142954
2897,0.10795518986434761
2898,0.12059943126674043
2906,0.31747513405664746
2907,0.2502580235762465
2911,0.10708514417380931
2914,0.491774428010647
2920,0.2008752910951074
2921,0.09007393801962173
2935,0.0
2939,0.08483488623766018
2947,0.09708943903581164
2955,0.0
2956,0.0
2959,0.0
2961,0.0
2963,0.0
2968,0.0
2970,0.0
2973,0.18169632187372228
2974,0.06336488199671488
2976,0.39576517819959245
2977,0.23787193059467432
2985,0.0
2992,0.06527163939944378
2993,0.0
2994,0.12800112168333558
3002,0.31047526091433
3004,0.0
3006,0.0
3008,0.6612979954060355
3010,0.0
3013,0.0
3017,0.0
3024,0.1993566949441638
3028,0.0
3031,0.08073557642598003
3040,0.0
3043,0.07498497193661437
3048,0.0
3054,0.0
3055,0.0
3059,0.0
3075,0.0
3077,0.13110456781081434
3079,0.0
3080,0.0
3082,0.0
3086,0.23115133969480153
3093,0.522550198150927
3097,0.0
3108,0.04133354721694415
3110,0.4659186936175643
3114,0.27068626642664334
3115,0.6156996920372784
3120,0.0
3128,0.1567852043307265
3136,0.0
3141,0.11291995767613201
3145,0.0
3156,0.0
3160,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.16433869997659578
3191,0.0
3192,0.4044441483163999
3193,0.0
3197,0.0
3199,0.0
3202,0.0
3207,0.0
3209,0.0
3212,0.1272862733989664
3214,0.09990440690110264
3215,0.0
3216,0.031243519637263014
3217,0.1713388750083233
3218,0.0
3221,0.0
3227,0.02658878850562033
3235,0.06961220500847216
3238,0.12295981377980932
3239,0.7962588016756611
3244,0.0
3245,0.0
3252,0.0
3256,0.0
3263,0.0
3267,0.108288967709483
3268,0.0
3273,0.0
3274,0.3789889303386647
3276,0.10009295350343758
3277,0.0
3279,0.0
3283,0.0024509803921568627
3286,0.0
3289,0.0
3302,0.0
3305,0.16303355793233554
3313,0.08127528331745057
3314,0.4036435869766364
3321,0.0
3349,0.20001669211230813
3350,0.0
3351,0.08352650787118825
3352,0.0
3364,0.0
3370,0.10847112744234617
3374,0.0
3376,0.0
3383,0.0
3388,0.11799150096024622
3394,0.0
3400,0.10202652543052979
3401,0.13509023877610785
3402,0.4597952376187321
3403,0.11614400392493097
3404,0.10072693165423378
3406,0.0
3414,0.7366274159713637
3418,0.41808587543809894
3420,0.1255557031876496
3421,0.0
3422,0.0
3426,0.0
3434,0.06444049604134142
3435,0.4123392794126192
3439,0.02888626256943387
3443,0.11730701267889088
3452,0.0
3462,0.0
3463,0.0
3465,0.0
3472,0.0
3478,0.0
3479,0.0
3484,0.0
3489,0.0
3493,0.0
3494,0.25773799937312825
3496,0.0
3498,0.0
3502,0.046069144057151304
3505,0.0
3513,0.1325470267014463
3514,0.03628411159370727
3515,0.34706140946602615
3517,0.0
3532,0.0
3539,0.4070480527917273
3542,0.0
3543,0.0
3558,0.0
3567,0.0
3570,0.0
3571,0.0
3575,0.3261921425154101
3577,0.0
3596,0.07369070088202509
3603,0.0
3608,0.1759604147113116
3609,0.0
3617,0.0
3628,0.10889250983018789
3631,0.2443478678809246
3637,0.0
3640,0.0
3641,0.0
3649,0.0
3650,0.12684838262441459
3653,0.08966526704254611
3662,0.0799122069632892
3663,0.0
3665,0.0
3671,0.13696667080633104
3672,0.0
3674,0.0
3681,0.0
3686,0.0
3688,0.0
3689,0.1277796319250951
3690,0.16416690148859772
3691,0.0
3693,0.0
3696,0.11877534440002327
3699,0.0
3707,0.126857865918854
3714,0.0
3716,0.0
3722,0.0
3729,0.11884376170049382
3733,0.0
3748,0.33445906358894645
3752,0.09905570586960295
3753,0.19053176429792337
3756,0.0
3760,0.0
3768,0.6082041591979829
3769,0.0
3772,0.0
3773,0.23280716393739484
3776,0.1287176145119025
3781,0.3732665350571661
3782,0.0
3790,0.0
3793,0.25307690192278715
3794,0.0
3803,0.12602803610670824
3804,0.0
3805,0.10305580429381703
3810,0.0
3811,0.09166470841554833
3818,0.06454426325441567
3820,0.1231535464990303
3826,0.0
3830,0.0
3832,0.0
3835,0.022303980548492905
3845,0.0
3850,0.0
3851,0.0
3852,0.0
3862,0.0
3872,0.16462096391864245
3874,0.0
3877,0.0
3878,0.0
3885,0.04096707756700529
3889,0.12821041289631074
3890,0.0
3894,0.0
3902,0.11116062136668003
3903,0.0
3911,0.0
3912,0.0
3918,0.0
3919,0.05853749516042137
3924,0.13632808309627684
3925,0.0
3930,0.0
3934,0.08202754845448397
3939,0.5032764350721283
3940,0.8398555717157768
3942,0.0
3944,0.02517521206482134
3945,0.0
3953,0.45272017350190097
3954,0.0
3957,0.0
3959,0.021293188342761477
3970,0.47070395046431696
3973,0.0
3981,0.07615178066732137
3982,0.07227949021274023
3984,0.1152008465145907
3994,0.0
3997,0.0
4003,0.0
4008,0.0
4016,0.12168494330656002
4018,0.14638526882332778
4021,0.0
4035,0.4121245874825054
4038,0.0
4039,0.0
4042,0.13133932234899715
4046,0.5248542059734179
4056,0.0
4063,0.37583843932142713
4064,0.39477306419341746
4065,0.33693233738788864
4066,0.0
4070,0.06653880882576664
4072,0.0
4075,0.0
4077,0.23919869720692102
4094,0.2977250485346687
4096,0.0
4097,0.0
4098,0.0
4104,0.0
4109,0.13522554230688952
4116,0.09662853434245637
4118,0.15338258024930346
4125,0.04335108246278067
4127,0.0
4135,0.0
4140,0.023110178700214406
4143,0.0
4145,0.06756797702638866
4159,0.12645733468147302
4165,0.06220165911676614
4169,0.0
4170,0.0
4178,0.11014241819579745
4183,0.0
4186,0.07325386070541991
4187,0.0
4191,0.0
4194,0.4591447913588894
4196,0.3037886933029499
4202,0.0
4203,0.0
4207,0.0
4216,0.0
4217,0.03079733270009458
4219,0.7535188735414894
4224,0.22072718390356658
4226,0.0
4227,0.0
4233,0.13692129835991065
4242,0.0788315289193737
4244,0.18363882866352227
4247,0.26158937530689463
4254,0.9339927637721754
4260,0.0
4261,0.10312602611876719
4263,0.0
4269,0.28677435415685504
4271,0.0
4281,0.0
4284,0.0
4293,0.0
4298,0.0
4301,0.13563099288334432
4302,0.0
4319,0.0
4322,0.578794221510567
4323,0.0
4327,0.0
4329,0.0796309047085069
4330,0.08597185119282937
4333,0.0
4337,0.3160323508581759
4345,0.1257310057569269
4346,0.0
4348,0.0
4356,0.0
4368,0.0910213528134313
4371,0.0
4377,0.0
4378,0.10458129478592645
4388,0.0
4402,0.0
4407,0.0
4408,0.13386161859727533
4410,0.02389785151560152
4412,0.0
4413,0.0
4414,0.19579128050012998
4415,0.0
4423,0.0
4424,0.10592788182407882
4426,0.11582873671988728
4428,0.0
4436,0.017099782819959275
4452,0.0
4459,0.23574645401812377
4464,0.0
4467,0.0
4469,0.0
4470,0.0
4473,0.04209196834839254
4474,0.0
4477,0.0
4484,0.0
4485,0.0825332736048178
4487,0.0616439606828928
4488,0.03721946114133665
4489,0.054819920401375115
4491,0.0
4501,0.130131467196003
4510,0.0
4511,0.32274071065134047
4523,0.14081954171946828
4528,0.0
4543,0.048159104922041146
4545,0.0
4549,0.2823403360342702
4554,0.0
4556,0.0
4559,0.02981858354954425
4562,0.2286961399311608
4564,0.1331733667072089
4569,0.08318818799141739
4573,0.0
4574,0.0
4593,0.3494279983211439
4594,0.0
4595,0.00326797385620915
4600,0.0
4603,0.0
4604,0.3437682810316671
4616,0.11934696031588955
4623,0.06983547195445854
4626,0.2645619088874211
4628,0.0
4629,0.0
4630,0.32005336088691194
4635,0.0
4643,0.0
4650,0.14885079827513917
4651,0.32990288468151974
4668,0.0
4671,0.0
4672,0.0
4676,0.0
4677,0.0
4689,0.07190246418108746
4690,0.0
4691,0.14773530274526056
4706,0.11654190667416413
4707,0.04224436026011013
4717,0.0668059905576005
4722,0.0
4724,0.0
4727,0.0
4728,0.0
4736,0.3198963679525951
4742,0.0
4747,0.0
4748,0.0
4750,0.0
4752,0.12353942434279545
4763,0.0
4771,0.0
4775,0.16394018166783247
4777,0.3215031825854011
4780,0.0
4785,0.427779027834929
4788,0.0
4789,0.0
4790,0.9525846576251042
4791,0.0
4797,0.17552430962482418
4800,0.0
4801,0.481130047700692
4813,0.0
4815,0.0
4816,0.13102233654501982
4818,0.0
4820,0.03203406962778724
4829,0.0
4832,0.0
4835,0.8142625062866793
4836,0.0
4839,0.08554409408535925
4845,0.4932687750489884
4846,0.0
4848,0.0677597117831913
4849,0.0
4857,0.0
4858,0.11226514928498915
4863,0.35437948345205467
4872,0.0
4876,0.6632998786731166
4882,0.0
4885,0.0
4896,0.24903379314754157
4897,0.2911172209744492
4901,0.0
4904,0.0
4910,0.09046626005831084
4915,0.08990905020734054
4916,0.3817694357433086
4924,0.0
4926,0.17426842134754505
4927,0.15150895253559116
4928,0.0
4932,0.07767810417822119
4938,0.0
4940,0.0
4948,0.0
4951,0.110302964803952
4960,0.13908054893667865
4976,0.189516982258397
4985,0.0
4986,0.0
4992,0.07639906438323484
4993,0.3723746996743198
4997,0.0
5008,0.0
5012,0.32296448053626364
5025,0.2001278486532273
5026,0.026402217077590162
5028,0.0
5030,0.07637052528664473
5031,0.03598351108606153
5034,0.07008319508617374
5037,0.0
5039,0.0
5041,0.144392543253797
5046,0.0
5047,0.12340373111497169
5048,0.0
5055,0.0
5060,0.24588349367304038
5064,0.0
5066,0.5279367044011388
5069,0.0
5072,0.0
5077,0.17014318709415663
5084,0.0
5089,0.0
5090,0.08296942511087303
5091,0.12879275545938929
5093,0.0
5095,0.0
5101,0.1434310616599877
5103,0.0
5104,0.09902883713811585
5106,0.0
5107,0.3155166858993175
5109,0.0
5112,0.0
5114,0.028427346199351493
5115,0.06411995430754273
5123,0.0
5127,0.07604393012961153
5128,0.028101007998416902
5129,0.0
5137,0.08762784453795198
5138,0.1235934455185007
5143,0.0
5144,0.059355591739894444
5150,0.0
5151,0.0
5157,0.0
5160,0.0
5165,0.0
5170,0.0
5173,0.8415596794273266
5182,0.34787420404199054
5183,0.0
5187,0.0
5188,0.10496458815815697
5203,0.0
5207,0.0
5208,0.137823638092723
5210,0.0
5217,0.0
5218,0.0
5223,0.0
5227,0.13198656467265904
5230,0.5856926533204906
5232,0.0
5233,0.4515597523128034
5236,0.11337169364947909
5245,0.0
5248,0.0
5249,0.40061658572341197
5252,0.3735107195799975
5261,0.33210040379351713
5264,0.1101713026794319
5267,0.06884641467073944
5268,0.0
5269,0.019124183003569717
5271,0.41761611602009197
5274,0.0
5275,0.0
5280,0.0
5281,0.14330300780439276
5284,0.0
5285,0.13689128605397177
5291,0.26182205847036844
5297,0.2019907179410363
5302,0.0
5303,0.0
5304,0.03578298920532955
5306,0.14155627087610892
5309,0.0
5317,0.0
5320,0.16542604219697435
5321,0.02981500845337333
5326,0.142440375032612
5328,0.0
5329,0.02120681447644971
5333,0.18887659783975697
5336,0.26858322155255426
5337,0.11869107818378484
5343,0.040438347585207285
5348,0.5252457046081805
5351,0.0
5352,0.0
5353,0.0
5356,0.0
5366,0.08696718960277167
5368,0.0
5372,0.049676104963441194
5380,0.0
5386,0.0
5387,0.0
5388,0.07239087291403991
5391,0.08637845341972315
5397,0.12804484472856129
5399,0.08522656264726225
5400,0.02538981146209434
5408,0.13049070200102192
5409,0.0
5413,0.0
5414,0.19982104067664688
5418,0.20688048291699396
5419,0.004468748254494576
5420,0.0
5423,0.9162258812340626
5425,0.0
5427,0.0
5428,0.2389741637567563
5433,0.029516276618052232
5434,0.0
5435,0.0
5441,0.8628263317599388
5447,0.1393584523735437
5451,0.0
5457,0.14342534501227783
5463,0.11857680958799706
5465,0.0
5470,0.0
5477,0.03318747705621301
5478,0.0
5480,0.0
5483,0.0
5486,0.0
5487,0.0
5492,0.0
5496,0.0
5497,0.0
5503,0.0
5507,0.12847612344894385
5522,0.11766472290309385
5536,0.09569839692794299
5544,0.7432898028726499
5549,0.2242182565916895
5554,0.0
5561,0.0
5566,0.2918806557319093
5569,0.0
5574,0.21362812349134155
5578,0.02686726912688761
5580,0.3131554037663165
5590,0.0
5591,0.0
5628,0.0
5635,0.32935255530140173
5640,0.25430479055981237
5644,0.059331875259151054
5657,0.21003237218327234
5665,0.0
5671,0.0
5684,0.16204027530818754
5691,0.0
5695,0.0
5697,0.0
5704,0.0
5707,0.0
5711,0.0
5713,0.2613923618802871
5717,0.0
5718,0.0
5719,0.17087544045949885
5720,0.0
5722,0.0
5727,0.8344962399824415
5728,0.0
5731,0.0643660007286631
5736,0.0
5738,0.0
5744,0.0
5747,0.0
5748,0.0
5749,0.2800489394228904
5750,0.13825963480903192
5751,0.0
5755,0.17768752585727246
5760,0.0
5762,0.060857871197442334
5763,0.0
5774,0.12066129858600794
5775,0.07229757812869093
5778,0.07764965613210345
5780,0.13446048106180877
5788,0.0
5797,0.1749598155255934
5807,0.0
5811,0.08836382925124385
5814,0.0
5815,0.0
5822,0.23428613103184195
5823,0.08068845393418143
5827,0.0
5833,0.0
5835,0.06199300386661372
5838,0.18718069294959944
5852,0.0
5857,0.0
5860,0.029783508880226465
5871,0.0
5883,0.06834007732544989
5895,0.0
5899,0.05512277350414534
5900,0.0
5905,0.24347494628435506
5926,0.0
5930,0.0
5937,0.0
5943,0.0
5951,0.0
5954,0.0
5957,0.03919307508310184
5958,0.0
5960,0.0
5966,0.5151996468118005
5978,0.0
5982,0.12531640623870197
5990,0.0
5998,0.0
6004,0.06861662430259227
6005,0.0
6019,0.0
6027,0.0
6030,0.0
6035,0.0
6045,0.0
6046,0.05746361367692899
6047,0.4013343114307048
6052,0.0
6060,0.07570080446713551
6061,0.035887383504669856
6066,0.24410833404484894
6076,0.601161297585077
6077,0.0647124990177345
6084,0.10237063352237089
6087,0.0
6093,0.0
6096,0.12813697495477727
6098,0.021363363206509226
6099,0.6572544991196082
6108,0.0
6120,0.20444390516913258
6125,0.0
6136,0.04228921284350451
6140,0.0
6142,0.30478140384412317
6145,0.08440904379723867
6146,0.0
6147,0.0
6151,0.0
6154,0.0
6158,0.0
6161,0.0
6164,0.1272238212170893
6172,0.0
6177,0.0
6178,0.09828624050292058
6180,0.0
6188,0.0
6193,0.08813975658458655
6194,0.0
6195,0.0
6196,0.0
6204,0.03091548604240658
6205,0.0
6220,0.0
6221,0.0
6225,0.33086902752683595
6227,0.0
6229,0.0
6231,0.0
6232,0.0
6235,0.16046024339201925
6241,0.0
6251,0.14839424363282952
6254,0.5900890348852572
6255,0.495313680271924
6265,0.17934074052254045
6273,0.0
6289,0.0
6291,0.19190819730252623
6296,0.06884895497593728
6298,0.0
6309,0.0
6311,0.0
6312,0.4829328476485477
6314,0.4730108990974644
6316,0.0
6330,0.0
6340,0.14729259094990196
6341,0.0
6347,0.49511313034280163
6348,0.13136268718344238
6351,0.07149973105595843
6359,0.0
6362,0.0
6363,0.0
6365,0.0
6368,0.0
6371,0.0
6382,0.0
6385,0.14669024252511806
6387,0.09339804521581296
6389,0.2528085833626237
6392,0.3889547952631973
6395,0.0
6408,0.0
6409,0.09022601522219185
6411,0.3172554927585782
6414,0.027029146192332078
6420,0.0
6425,0.0
6433,0.0
6434,0.0
6437,0.0
6438,0.0
6440,0.25027297199968856
6448,0.223564238651537
6449,0.05248962951374265
6460,0.38152923810312744
6469,0.0
6475,0.23139839091762376
6477,0.0
6494,0.1157629188990236
6501,0.0
6504,0.0
6511,0.03681019452502607
6513,0.09160348455833633
6514,0.2418028695132433
6516,0.0
6520,0.0
6523,0.0
6526,0.0
6527,0.0
6530,0.0
6534,0.11493510377394042
6537,0.0
6545,0.11673314235103827
6549,0.02759437792172125
6551,0.0
6553,0.06866327488127272
6559,0.0
6560,0.0
6569,0.0
6570,0.396295896439903
6583,0.0
6596,0.25416725271676854
6604,0.0
6606,0.0
6610,0.0
6611,0.0
6614,0.20684090373624436
6617,0.0
6621,0.07153945930793107
6624,0.5177066814215115
6627,0.03782671182816061
6630,0.0
6631,0.0
6637,0.0
6643,0.0
6645,0.0
6650,0.1941469244318624
6653,0.15387456140082623
6655,0.0
6658,0.0
6660,0.0
6665,0.0007483909594372101
6670,0.0
6675,0.0
6678,0.11502725901983897
6680,0.43293111673039475
6685,0.0
6687,0.0
6688,0.4570507419141454
6694,0.0
6695,0.0
6702,0.0
6709,0.17251725017059882
6723,0.019454779664643772
6725,0.0
6728,0.0
6732,0.0
6737,0.0
6741,0.08754234828410576
6756,0.06378872654738316
6763,0.06976330432516173
6765,0.1675143764596464
6767,0.4682857593318493
6769,0.0
6776,0.0
6778,0.0
6779,0.0
6780,0.3777791039977625
6784,0.0
6785,0.15005619609056603
6788,0.028529641075328488
6789,0.0
